Latitude,Longitude,Depth_km,Magnitude,Cluster
14.4667,-90.68,10.0,3.4,1
-6.9553,125.9265,476.112,4.5,0
14.4468,-90.6549,10.0,3.7,1
53.179,160.2709,10.0,4.2,2
53.0892,160.3148,10.0,4.3,2
53.3035,-160.6385,10.0,2.9,1
-0.1578,122.8574,158.128,4.8,3
33.418,81.685,10.0,4.5,2
33.367,-116.8751667,7.79,2.56,1
58.5649,-154.2405,15.0,2.6,1
43.4164,145.9902,110.62,4.7,2
3.2111,-31.4124,10.0,4.5,3
37.6612,144.2886,10.0,4.9,2
54.5743,-159.8484,16.133,2.8,1
-2.8693,147.2599,10.0,4.4,3
14.4255,-90.6812,10.0,3.9,3
-6.2841,104.7897,79.767,5.1,3
14.448,-90.6942,10.0,3.5,1
35.926666666667,-120.47783333333,9.63,2.83,1
37.320166666667,-122.14,6.76,2.61,1
-57.7406,-25.4492,45.653,4.4,3
14.5403,-90.7044,7.442,4.2,3
-24.4871,-176.8224,123.427,4.6,3
14.4503,-90.7496,5.39,4.8,3
14.4488,-90.7809,7.961,4.0,3
14.3891,-90.7527,10.0,4.0,3
14.4503,-90.6483,10.0,5.7,3
-14.762,-75.4116,53.337,4.5,3
37.321,-122.13916666667,7.04,2.96,1
14.4566,-90.6756,10.0,4.8,3
51.509,-178.118,10.0,2.6,1
-7.0505,124.9054,554.175,4.4,0
18.898,-67.3405,7.72,3.17,1
18.897333333333,-67.281833333333,8.74,3.01,1
37.3807,21.6236,51.012,4.2,2
-6.5855,131.8445,20.374,4.9,3
0.8665,-79.7091,42.703,4.6,3
40.254833333333,-124.253,10.55,2.83,1
-2.9618,147.5003,10.0,5.2,3
-3.0032,147.4676,10.0,5.2,3
-8.7327,118.3244,142.165,3.9,3
3.1408,-31.3548,10.0,5.1,3
6.0067,126.146,150.653,4.4,3
2.5521,67.763,10.0,4.3,3
61.6825,-149.6744,37.3,3.2,1
-56.0995,-26.3115,72.491,4.7,3
37.8343,20.0575,38.519,4.3,2
3.0679,-31.4528,10.0,4.9,3
-3.1085,147.5224,10.0,5.2,3
-6.3495,151.7823,10.0,4.7,3
-6.252,151.6438,10.0,4.8,3
-31.9718,-178.4477,35.0,4.7,3
51.5681,-175.182,35.0,2.6,1
-38.7016,175.8897,109.434,4.3,3
-13.6775,-76.4345,47.252,5.0,3
18.7405,-67.0445,49.28,2.87,1
16.9,147.6306,10.0,4.2,2
3.1264,-31.3815,10.0,4.7,3
57.2726,-149.0957,10.8,3.1,1
43.0204,72.798,10.0,4.1,2
-5.7723,101.6641,10.0,4.4,3
-7.3843,154.8795,88.502,4.9,3
31.677,-104.335,7.074,2.6,1
51.5757,-177.3094,59.129,3.8,1
51.4414,179.3809,62.452,2.7,2
16.8875,-94.4426,112.745,4.1,3
3.1092,-31.38,10.0,4.6,3
41.8352,140.6532,132.836,4.1,2
26.5812,93.2884,10.0,4.2,2
-16.5547,-69.9025,178.966,4.3,3
-20.4801,-178.1178,550.145,4.4,0
29.3557,129.3426,10.0,4.8,2
13.8317,120.7292,200.512,4.4,3
-49.0079,124.7052,10.0,4.1,3
12.813,125.6655,10.0,4.2,2
-23.1238,-179.7017,532.639,4.9,0
-15.5943,-173.85,102.244,4.5,3
19.3385,-155.1465,4.66,2.51,1
-15.9149,-69.6124,222.783,4.7,3
4.4911,-73.2066,10.0,4.4,3
53.5404,-163.4145,35.0,4.3,1
53.916,-163.7013,35.0,2.5,1
50.4203,-173.4212,10.0,3.2,1
-3.0478,128.2824,10.0,4.4,3
56.371,-157.1978,46.9,2.8,1
29.6173,129.5385,10.0,4.4,2
43.2425,87.5389,10.0,4.4,2
29.6596,129.7262,10.0,4.5,2
56.5079,-148.4334,10.0,3.1,1
23.9229,121.4912,19.75,4.4,2
7.7293,-37.0934,10.0,4.8,3
45.053,-106.8437,0.0,2.9,1
51.0836,179.9448,35.0,2.6,2
34.9038,26.6629,10.0,4.9,2
-53.1933,9.2838,10.0,4.2,3
-19.2936,-66.8751,245.363,4.5,3
15.3791,-104.1673,10.0,4.2,3
-17.4148,-178.7876,537.244,4.5,0
32.843,-100.524,2.1729,2.5,1
-6.1112,150.3046,46.883,4.3,3
43.8109,-105.3389,0.0,3.0,1
37.4258,21.5552,38.404,4.1,2
29.8986,139.0415,415.572,4.0,0
1.5747,126.5589,35.0,4.1,3
3.0125,-31.2702,10.0,4.7,3
-43.3222,-82.3094,10.0,4.3,3
-47.1735,165.4962,22.0,6.2,3
31.717,-104.276,6.9073,2.7,1
24.5765,121.8096,66.285,4.3,2
9.0575,93.7358,10.0,4.3,3
18.631833333333,-64.628833333333,69.21,3.09,1
-0.2104,130.6163,10.0,4.9,3
51.7864,-166.9154,10.0,3.2,1
9.2376,93.7811,10.0,4.4,3
63.1143,-150.8563,127.0,4.0,1
32.3366667,-117.8408333,27.95,3.22,1
9.3716,93.9749,10.0,5.1,3
9.3132,93.8317,10.0,4.9,3
1.5784,66.8078,10.0,5.0,3
32.3905,-117.829,0.01,2.58,1
42.882,144.9575,104.464,4.4,2
-7.0955,111.1172,241.038,4.4,3
-1.3452,-24.4427,10.0,4.4,3
41.4963,143.0188,45.008,4.0,2
51.2874,-179.1984,35.0,2.5,1
39.482833333333,-123.10966666667,5.72,2.71,1
37.7868,19.8367,25.471,4.5,2
51.9324,179.5016,178.196,3.0,2
24.6278,94.8742,109.15,4.4,2
36.1931,140.8548,51.079,4.1,2
-10.1601,108.494,10.0,4.9,3
62.022,-152.1802,8.6,2.5,1
-22.413,-68.6547,109.114,4.2,3
12.0854,143.2893,38.326,4.4,2
12.0871,143.284,35.0,4.2,2
14.8298,55.8293,10.0,4.4,3
-8.551,122.78,0.0,3.0,3
29.3269,129.444,10.0,4.8,2
6.0971,126.1802,145.952,4.4,3
55.4525,-159.1723,19.8,2.6,1
3.0606,-31.3674,10.0,4.6,3
27.1532,-175.1954,10.0,4.5,1
-15.0574,-178.5268,420.677,4.4,0
-54.9088,-28.6839,10.0,4.3,3
-8.5233,118.3239,133.058,5.0,3
52.1247,-176.2616,119.874,3.2,1
-62.5639,-159.07,10.0,4.6,3
-20.9353,-174.3501,10.0,5.5,3
9.6741,-84.2519,43.795,4.7,3
32.4428333,-115.2028333,19.68,2.57,1
31.598,-104.465,7.3303,2.5,1
-31.7194,-71.7969,32.539,4.4,3
15.6913,-60.4702,10.0,4.2,3
29.2736,129.5654,10.0,4.8,2
29.3263,129.5778,10.0,4.7,2
55.3315,-159.008,25.6,2.7,1
19.349666666667,-155.21716666667,6.41,2.88,1
29.3411,129.467,10.0,4.7,2
54.7317,-159.7706,29.035,3.0,1
29.3581,129.4491,10.0,4.6,2
44.2724,83.4036,10.0,4.7,2
52.0637,-172.4387,35.0,2.9,1
-15.3245,-173.1934,10.0,5.2,3
6.9246,-73.0776,154.788,4.4,3
3.507,122.9115,546.35,4.3,0
18.940833333333,-68.1305,71.36,3.4,1
37.320166666667,-122.137,6.57,2.53,1
18.2523,-68.423,136.0,3.72,1
23.9881,122.4865,10.0,4.8,2
-5.5489,-77.0114,10.0,5.1,3
-13.9153,34.6102,10.0,4.6,3
-9.8966,160.1145,10.0,4.6,3
53.6161,-166.2733,69.217,3.0,1
51.602,-168.5632,10.0,2.7,1
-21.2138,-178.8106,583.314,4.4,0
52.7173,-173.0902,217.735,3.4,1
57.0692,-156.7161,94.3,2.5,1
43.6191,147.136,40.859,5.0,2
53.9219,-164.5049,18.727,3.4,1
-47.8134,116.3947,10.0,4.2,3
-4.0744,141.92,114.179,5.3,3
55.373,-162.0577,162.758,2.9,1
8.7329,-82.0964,10.0,4.3,3
29.3813,129.5412,10.0,5.5,2
29.3596,129.4634,10.0,4.9,2
31.5065,-114.3727,10.0,3.3,1
31.6688,-114.0312,10.0,2.7,1
29.3983,129.3391,10.0,4.5,2
29.3161,129.4202,10.0,4.6,2
29.4143,129.3204,10.0,4.3,2
29.3994,129.1855,10.0,4.4,2
-52.837,20.1006,10.0,5.1,3
51.5798,-168.5556,10.0,2.7,1
-30.4815,-177.9331,35.0,5.2,3
18.4858,-68.8105,114.0,3.97,3
12.9267,-87.415,170.165,4.4,3
19.453,-67.7011,35.0,3.56,1
6.2369,94.9807,10.0,4.6,3
5.3262,125.9846,100.462,4.3,3
61.2763,-150.3532,22.2,2.6,1
-5.8614,150.091,78.12,4.3,3
51.5895,-168.5384,1.596,2.9,1
-19.313,-177.5673,574.565,4.3,0
51.4269,-177.2342,35.0,2.6,1
2.0474,125.3293,135.403,4.0,3
37.328666666667,-117.9105,9.5,2.68,1
54.3731,167.4906,10.0,4.3,2
39.1572,-119.0461,10.2,2.6,1
51.5022,-168.5208,10.0,3.4,1
37.2716,20.272,36.354,4.1,2
39.1852,-100.0515,10.0,2.7,1
39.302,-99.8298,9.237,2.5,1
6.09,94.9211,10.0,4.5,3
51.2027,-172.8222,10.0,2.7,1
6.1014,94.9925,10.0,4.6,3
6.1548,95.0779,10.0,4.4,3
-22.7016,172.0886,30.478,5.3,3
6.2844,95.0881,10.0,5.5,3
-18.8887,-69.122,127.099,4.2,3
39.3207,-99.7593,9.648,2.6,1
46.7048,20.0077,7.298,4.0,2
51.0885,-178.9736,23.968,2.7,1
-9.5,119.8345,80.79,4.7,3
18.885333333333,-68.0125,8.77,3.18,1
63.049,-149.651,87.7,2.8,1
60.0244,-152.4675,100.1,4.5,1
15.2395,147.0622,22.67,4.6,2
52.9191,-172.7535,192.556,2.8,1
15.3171,146.8515,35.0,4.8,2
29.2751,129.3634,10.0,4.6,2
-21.2729,-68.6471,115.328,4.1,3
17.9365,-68.5258,80.0,3.82,3
-24.668,179.9121,513.356,4.3,0
52.0008,-173.3447,55.018,3.6,1
33.820666666667,-82.104666666667,3.52,2.7,1
-24.8235,-70.2634,61.143,4.5,3
-6.1344,129.9037,155.384,4.6,3
43.2399,-126.8116,10.0,3.4,1
51.2636,-176.2579,35.0,2.9,1
-29.2171,-179.1095,345.018,4.1,0
18.1475,-68.2493,156.0,3.97,3
18.886166666667,-65.225666666667,15.08,3.42,1
40.7746,28.3086,10.0,3.8,2
17.916,147.4196,10.0,4.4,2
31.675,-104.189,6.3947,2.6,1
19.6196,-64.5755,21.0,3.75,1
17.8115,-66.260833333333,5.03,3.43,1
36.598166666667,-121.223,6.49,2.5,1
-7.9967,147.5422,102.292,4.9,3
17.8353,-68.7581,151.0,3.8,3
-22.4855,-175.0684,10.0,4.8,3
29.276,129.5229,10.0,4.5,2
54.6496,160.6447,89.559,4.7,2
18.0146,-68.3781,92.0,3.6,1
29.2848,129.559,10.0,4.9,2
32.6925,-115.7263333,11.19,2.51,1
31.4821,-114.2576,10.0,3.4,1
61.5035,-149.9677,40.4,2.6,1
19.2493,-65.1275,55.0,3.78,1
53.6978,-165.0298,35.0,2.5,1
31.4248,-114.3818,5.0,2.5,1
31.659,-104.306,7.8687,2.8,1
51.9492,-171.179,35.0,3.2,1
36.8387,71.069,213.324,4.0,2
23.8578,121.8828,15.621,4.5,2
60.2254,-151.0003,61.7,2.7,1
23.8325,121.8625,17.152,4.5,2
-0.1008,123.016,82.215,4.2,3
64.5247,-39.9652,10.0,4.2,2
37.7225,144.546,10.0,4.0,2
11.0283,-87.0723,10.0,4.3,3
29.3862,129.3214,10.0,5.4,2
53.4833,-166.6613,77.181,2.5,1
66.2711,-157.3918,8.4,2.6,1
-7.4074,129.21,104.245,4.2,3
-60.4748,-36.9911,10.0,4.5,3
-4.9392,153.0422,44.851,4.1,3
43.6878,-105.2837,0.0,3.2,1
29.3499,129.5296,10.0,4.7,2
37.921666666667,-122.08566666667,8.4,2.52,1
36.6939,142.0931,21.461,4.8,2
-34.9148,-111.5823,10.0,4.4,3
29.3104,129.5515,10.0,4.6,2
29.3622,129.4443,10.0,4.7,2
58.2982,-151.3399,8.8,2.5,1
6.4655,62.1701,10.0,4.4,3
53.5752,-166.2087,67.25,2.7,1
-3.841,126.8355,9.962,4.3,3
33.6683333,-118.2443333,6.8,2.54,1
21.6372,143.6131,169.918,4.0,2
35.0114,141.3563,41.956,4.1,2
-57.0542,-67.4161,10.0,5.6,3
51.0907,-176.1209,35.0,2.8,1
-55.82,-27.8286,72.921,4.7,3
-16.8082,-174.0809,120.117,4.3,3
5.8593,126.4704,118.35,4.8,3
-3.4284,128.7999,40.499,4.9,3
39.4386,143.6861,10.0,4.3,2
-5.3806,129.721,193.762,4.3,3
51.285,-176.9134,35.0,2.9,1
2.6371,128.554,223.32,4.2,3
-61.0667,-38.1619,10.0,4.2,3
-28.386,-176.6661,10.0,4.3,3
-20.0073,-177.8381,576.483,4.1,0
52.7492,-169.8038,84.151,2.5,1
29.3302,129.4578,10.0,4.8,2
53.1046,-160.3217,10.0,2.8,1
-13.7828,-75.9595,53.102,4.3,3
-14.5639,-76.5587,10.0,5.0,3
51.316,-178.8037,41.296,3.3,1
-18.6545,169.1891,249.57,4.0,3
39.6264,141.9049,65.91,4.2,2
43.2431,-126.7952,10.0,4.2,1
19.058666666667,-67.416,8.02,3.35,1
5.9398,94.9203,10.0,4.7,3
23.2627,142.3491,141.752,4.5,2
5.9556,94.9697,10.0,4.7,3
6.12,94.8961,10.0,4.6,3
6.0835,94.9874,10.0,5.2,3
-23.207,-67.8723,135.65,4.5,3
52.338,-173.5902,10.0,3.3,1
29.3846,129.2979,10.0,4.8,2
19.1336,-68.1393,8.0,3.49,1
31.5598,131.6068,53.962,4.3,2
24.7784,127.8354,10.0,4.2,2
51.4575,179.7185,47.706,3.1,2
-17.8872,167.1528,10.0,4.2,3
29.3407,129.3771,10.0,4.5,2
5.2524,126.2661,87.126,4.3,3
61.6245,-140.9638,10.0,2.5,1
43.1965,-126.6706,10.0,3.0,1
43.218,-126.3981,10.0,2.8,1
9.4541,93.9272,10.0,4.6,3
38.1793,-117.8381,12.9,2.9,1
31.715,-101.729,9.0088,2.6,1
48.1823,153.9256,85.834,4.2,2
-6.5286,147.631,31.25,4.3,3
29.3581,129.4375,10.0,4.5,2
8.5987,126.4932,90.97,4.1,3
51.1565,-176.1266,10.0,2.6,1
58.6146,-150.272,33.0,3.4,1
-20.6062,-66.723,231.896,4.6,3
61.8432,-151.7713,99.9,4.4,1
60.9937,-150.4788,51.1,2.6,1
18.5443,-66.1428,96.0,3.51,1
-6.8041,125.2238,543.723,4.2,0
62.7153,-149.7794,75.7,2.9,1
46.6864,151.4532,103.215,4.9,2
18.768,-67.297166666667,13.83,3.1,1
19.1248,-64.4598,24.0,3.8,1
52.1056,-171.0567,35.0,3.3,1
53.9026,-176.7396,10.0,3.2,1
60.0119,-153.0373,107.5,2.5,1
-20.7091,168.9793,10.0,4.4,3
5.8287,61.4716,10.0,5.0,3
19.136,-68.3035,33.24,3.42,1
59.1356,-151.5708,57.4,3.9,1
51.6642,176.8184,35.0,3.1,2
27.1872,-44.4207,10.0,4.4,2
27.1384,-44.6813,10.0,4.4,2
29.3294,129.3861,10.0,4.4,2
34.3215,-119.8221667,-0.1,2.68,1
43.3398,-126.7426,10.0,2.7,1
-7.2808,129.039,148.234,4.5,3
-18.0362,-177.9854,582.74,4.1,0
51.0225,-176.1223,35.0,2.7,1
-19.0717,168.8194,10.0,5.1,3
-3.824,99.7687,10.0,4.5,3
5.8234,61.5165,10.0,4.7,3
29.3171,129.4347,10.0,4.4,2
51.8656,-173.3174,35.0,3.1,1
9.236,93.841,10.0,4.7,3
-62.5919,-158.6841,10.0,4.8,3
-8.5317,120.5652,165.216,4.6,3
-62.0195,-158.5718,10.0,4.7,3
-62.5065,-158.8092,10.0,5.4,3
52.0477,-172.6216,10.0,2.9,1
-13.5898,-75.781,66.695,4.3,3
41.4755,-109.672,-3.31,2.92,1
5.5716,61.3128,10.0,4.4,3
52.0683,-169.5132,8.993,3.4,1
5.7178,61.6827,10.0,4.6,3
5.7018,61.5557,10.0,4.4,3
36.6789,71.3884,155.622,4.3,2
-7.5561,127.8939,149.769,4.5,3
19.1535,-154.985,47.71,2.99,1
-22.6175,-174.8829,10.0,5.1,3
-7.312,128.9147,113.359,4.0,3
29.3808,129.4093,10.0,5.5,2
29.1498,129.696,10.0,4.4,2
51.3393,-177.6107,10.0,2.5,1
29.3421,129.4372,10.0,4.5,2
29.2886,129.6016,10.0,4.9,2
-27.2389,-63.2084,552.378,5.0,0
29.3943,129.4377,10.0,4.8,2
-21.3567,-67.2971,194.757,5.4,3
29.3554,129.5561,10.0,4.8,2
18.2425,-66.424833333333,38.09,2.63,1
51.05,-176.1032,35.0,2.5,1
-4.6533,125.4787,454.25,4.4,0
51.471,-179.5967,63.121,4.3,1
51.1054,-176.0765,35.0,3.7,1
18.2516,-68.907,82.0,3.82,3
62.0268,-149.8488,35.8,2.6,1
29.283,129.3649,10.0,4.4,2
50.3296,176.8383,10.0,3.2,2
-9.1136,125.8382,10.0,4.4,3
52.4076,-172.4547,10.0,2.8,1
4.7975,94.7268,39.583,4.6,3
21.6431,95.7576,10.0,4.4,2
-16.5707,175.6912,10.0,5.3,3
-35.1571,179.6518,92.006,4.4,3
-14.8571,66.7655,10.0,4.5,3
36.703,25.744,10.0,4.1,2
26.9904,-44.3588,10.0,4.5,2
46.2021,106.2514,8.8,4.5,2
18.000833333333,-68.155833333333,82.4,3.13,1
45.4677,150.8793,35.0,4.3,2
45.5092,150.7402,64.387,4.4,2
54.6866,-163.3755,9.208,2.5,1
-9.5456,107.0754,10.0,4.4,3
29.3572,129.4546,9.968,4.7,2
29.3409,128.9619,10.0,4.3,2
3.0952,-31.3618,10.0,4.5,3
37.469333333333,-118.79016666667,2.98,2.87,1
51.4461,-177.8058,10.0,2.8,1
59.0061,-154.1594,108.1,2.9,1
45.7983,-106.5642,0.0,2.9,1
5.9272,61.3713,10.0,4.3,3
29.2499,129.2434,10.0,4.9,2
-7.3325,128.8388,135.148,4.3,3
17.8382,-103.0383,19.667,4.3,3
-59.3685,-25.501,35.0,5.2,3
29.2009,129.0443,10.0,4.2,2
54.17,-164.3965,10.0,3.0,1
29.1549,129.0816,10.0,4.3,2
37.475,-118.78966666667,3.33,2.72,1
29.2946,129.2373,10.0,5.2,2
51.6553,-176.6982,56.521,2.5,1
18.889666666667,-68.297166666667,59.45,3.4,1
-3.802,101.8076,58.101,4.8,3
31.1114,140.9223,106.665,4.5,2
47.4919,-92.6117,0.0,2.7,1
39.7227,41.858,10.0,4.2,2
51.5183,-171.0167,23.834,2.8,1
49.3739,119.6641,10.0,4.3,2
-22.9512,-66.7768,197.503,4.4,3
-24.4011,179.9318,532.128,4.1,0
35.055,68.6825,10.0,4.1,2
40.4645,29.1965,10.0,4.2,2
2.5161,126.9979,57.908,4.2,3
-1.3104,133.9928,42.419,4.8,3
31.496,-115.6076667,8.85,2.79,1
31.4988333,-115.6116667,7.08,2.78,1
29.2052,129.1951,10.0,4.2,2
29.2054,128.9807,10.0,4.9,2
29.2911,129.2257,10.0,4.6,2
29.3015,129.1007,10.0,4.6,2
29.0719,129.0919,10.0,4.6,2
29.2265,129.1585,10.0,4.7,2
29.3086,129.2135,10.0,5.0,2
-17.6546,-178.9462,526.92,5.6,0
29.3596,129.0923,10.0,4.4,2
-16.6568,175.7747,10.0,4.4,3
29.2518,129.1665,10.0,5.6,2
29.1409,129.549,10.0,5.0,2
29.1121,129.2889,10.0,4.5,2
29.2039,129.1728,10.0,5.3,2
29.2307,129.268,10.0,5.2,2
29.3013,129.5496,10.0,4.6,2
29.2292,129.1858,10.0,5.2,2
5.9275,61.4056,10.0,4.6,3
-31.4635,-178.2317,41.033,4.6,3
28.9448,129.5135,10.0,5.1,2
29.0959,129.3667,10.0,4.2,2
29.0951,129.3672,11.431,4.4,2
29.2619,129.3421,10.0,4.6,2
52.8319,-167.4491,35.0,2.5,1
9.6158,140.9692,35.368,4.4,3
2.9919,95.9195,35.0,4.7,3
5.7036,61.3767,10.0,4.5,3
18.7571,-68.378,63.0,3.59,1
5.7465,61.397,10.0,4.4,3
56.981,-145.7266,10.0,2.9,1
51.1655,-179.5461,35.0,3.3,1
29.4228,129.5721,10.0,4.2,2
18.8738,-68.1796,15.0,3.45,1
18.7703,-68.2536,65.0,3.78,1
50.8644,156.5251,138.441,4.0,2
-26.8607,-176.3594,10.0,5.4,3
52.9322,158.8783,100.073,4.8,2
43.3942,-126.9726,10.0,3.7,1
9.3798,93.9613,10.0,4.6,3
51.2944,-178.8423,30.28,2.8,1
-33.6161,-72.6841,10.0,4.3,3
-33.6025,-72.5628,10.0,5.5,3
-3.8624,141.1875,106.651,4.5,3
59.6,-152.4977,66.0,2.5,1
51.5634,-176.7148,41.224,2.5,1
-5.8713,152.4003,10.0,4.5,3
29.0741,129.6197,10.0,4.5,2
18.799833333333,-65.4205,15.5,3.24,1
29.2666,129.3392,10.0,4.9,2
53.6152,-166.9268,98.508,3.8,1
-18.2724,-178.1364,559.007,4.2,0
-28.2238,-176.6696,35.0,4.6,3
-47.777,116.2615,10.0,4.5,3
45.8924,148.7003,149.425,4.2,2
51.1975,-174.1583,10.0,2.7,1
29.3458,129.4924,12.131,4.6,2
28.3833,97.3521,10.0,4.5,2
3.2052,-31.2178,10.0,4.6,3
18.019333333333,-66.883166666667,11.58,2.6,1
24.0212,123.6206,39.402,4.3,2
37.060833333333,-121.48916666667,3.52,2.52,1
30.5618,130.9918,45.075,4.7,2
62.4653,-148.4198,39.1,2.8,1
-56.4038,-23.9267,10.0,4.3,3
-0.8451,121.9119,10.0,4.5,3
-30.8453,-71.233,59.005,4.5,3
26.6088,141.9373,10.0,4.4,2
29.3444,129.4049,10.0,5.1,2
38.5012,57.1779,10.0,4.6,2
32.401,-102.072,6.9092,2.6,1
-31.1835,-179.285,183.317,4.3,3
43.8508,-105.3083,0.0,3.1,1
52.1311,-178.6124,195.854,2.6,1
22.9464,96.0654,10.0,4.0,2
52.8823,-163.8795,10.0,2.7,1
41.9146,-119.6201,8.9,3.2,1
4.5463,125.8157,165.912,4.3,3
37.277666666667,-121.64366666667,8.66,2.56,1
40.4368,-126.0757,10.0,2.6,1
19.601,-65.6398,44.0,3.48,1
-46.9887,166.036,15.241,4.5,3
-17.732,-178.6941,573.74,4.3,0
29.3871,129.3874,10.0,4.6,2
13.9698,-92.848,10.0,4.2,3
-7.4475,128.1956,168.092,4.4,3
13.8349,-92.9186,10.0,4.1,3
1.5008,97.052,26.722,4.9,3
1.6669,97.3284,40.706,4.1,3
-6.6598,148.1933,43.817,4.2,3
14.7633,-92.4118,66.774,4.4,3
-4.2991,133.2509,10.0,4.3,3
-17.585,-178.7705,562.712,4.6,0
29.3517,129.4191,10.0,4.5,2
51.3608,179.7281,56.937,2.5,2
-50.0502,114.5821,10.0,4.2,3
40.3824,29.1837,10.0,4.0,2
-3.8625,68.2583,10.0,4.5,3
-3.6845,68.1975,10.0,4.7,3
29.4224,129.2133,10.0,4.5,2
-14.2239,-72.8924,84.332,4.2,3
18.863166666667,-66.857,28.91,2.78,1
29.3051,129.4331,10.0,4.9,2
1.1965,96.9156,10.0,4.2,3
53.7919,-168.0734,61.686,2.7,1
40.301333333333,-124.6595,16.78,2.89,1
37.4015,-118.5715,11.17,2.65,1
29.236,129.314,10.0,4.4,2
-25.3585,179.5477,537.754,4.1,0
37.7035,-121.9965,10.58,2.9,1
-23.692,179.5203,596.912,4.4,0
-23.5733,-179.8765,515.761,4.3,0
12.4389,-89.4065,10.0,4.4,3
24.8414,95.4771,163.794,4.2,2
51.4666,-178.0809,44.477,3.1,1
31.5898333,-115.9725,12.28,3.75,1
37.042166666667,-121.132,4.28,3.34,1
9.167,94.0027,10.0,4.6,3
-17.4607,167.9042,35.0,5.1,3
-17.1913,-65.68,38.032,4.4,3
9.5382,94.0096,10.0,4.5,3
18.4068,-68.9528,110.0,4.04,3
-53.742,140.0773,10.0,4.5,3
18.6618,-68.2656,80.0,3.46,1
-4.8916,152.2379,58.116,4.6,3
17.588333333333,-67.268833333333,16.37,2.89,1
29.3301,129.5332,9.343,4.4,2
-28.328,-174.9091,10.0,4.7,3
18.9585,-66.308,33.0,3.49,1
-47.9602,116.4118,10.0,4.5,3
52.0551,-166.3199,10.0,2.6,1
-32.8172,-70.8678,78.377,4.1,3
-5.3549,128.4253,321.083,4.0,0
31.673,-104.425,6.7664,3.2,1
53.5667,-159.3453,10.0,3.2,1
43.7428,-105.3404,0.0,3.6,1
-55.2935,-27.9304,10.0,4.4,3
36.8209,45.0167,10.0,4.0,2
36.1168,139.8707,66.087,4.0,2
61.1318,-150.5746,60.5,3.0,1
51.2746,-177.04,35.0,2.6,1
29.296,129.4353,10.0,4.6,2
52.5682,-173.236,252.847,3.4,1
-60.9903,-38.9367,10.0,4.8,3
51.1255,-178.5754,32.18,2.7,1
15.8846,146.8056,48.577,4.4,2
41.081166666667,-123.36116666667,36.66,2.67,1
-8.2579,118.0548,12.067,4.2,3
54.9538,-161.0595,80.002,3.4,1
56.4383,-149.082,10.0,2.8,1
-60.9682,-38.5297,10.0,5.1,3
55.6749,-161.5516,172.905,2.7,1
19.107,-66.602833333333,23.03,2.87,1
30.7267,70.2794,10.0,4.1,2
19.134333333333,-66.682666666667,24.26,3.16,1
19.113333333333,-66.681,29.84,3.04,1
29.2866,129.4518,10.0,5.2,2
-5.6947,146.1066,81.099,4.3,3
19.118166666667,-66.680333333333,36.5,3.13,1
19.1095,-66.701666666667,21.21,2.97,1
-12.7592,-73.9049,84.212,4.5,3
40.3745,-124.966,10.0,2.77,1
23.2074,120.4011,10.0,4.4,2
23.2043,120.386,10.0,4.4,2
-31.9438,-71.342,49.072,4.5,3
39.564333333333,-120.30466666667,10.39,2.93,1
19.0785,-66.7275,35.0,2.9,1
19.092666666667,-66.721833333333,32.19,3.05,1
0.8435,126.7572,71.965,4.2,3
19.196166666667,-155.46,32.49,2.77,1
39.564,-120.3095,10.05,2.87,1
9.1818,93.7574,10.0,4.6,3
9.2662,93.8911,10.0,4.9,3
19.059,-66.6236,40.0,3.96,3
9.3928,93.9439,10.0,5.0,3
2.0506,126.7202,53.748,4.7,3
19.1401,-68.1766,85.0,3.69,1
32.314,-101.204,9.0088,2.5,1
9.4501,93.9908,12.217,4.9,3
33.1373,138.154,306.228,4.2,2
29.3258,129.3647,10.0,4.7,2
36.8827,71.2557,107.854,4.7,2
-6.433,130.4255,114.31,4.1,3
19.3331,-68.0131,7.0,3.51,1
-18.0579,-177.9631,628.268,4.0,0
-22.6251,-66.3753,247.528,4.2,3
52.9376,-168.8412,61.149,2.5,1
52.6804,-168.6544,35.0,2.8,1
51.5761,-168.5438,10.0,3.8,1
-6.4544,131.2977,35.0,4.5,3
8.1476,58.7081,10.0,4.5,3
17.923666666667,-66.912333333333,10.64,2.64,1
-9.2729,158.7752,10.0,4.5,3
7.7416,59.7774,10.0,4.5,3
-23.7534,178.8641,550.94,4.5,0
0.2945,-60.5105,11.668,4.0,3
12.7547,49.3782,10.0,4.2,3
40.342,-124.80333333333,8.09,2.75,1
-1.9974,-13.1468,10.0,4.2,3
29.3117,129.4362,10.0,4.3,2
40.4115,-124.67833333333,22.06,2.68,1
17.744333333333,-68.738,32.93,3.42,1
51.5551,-168.5459,10.0,2.8,1
53.8305,-166.449,10.0,2.8,1
17.648833333333,-67.5765,18.85,3.05,1
55.0645,-155.7683,6.9,2.8,1
61.5007,-150.9989,72.9,2.6,1
45.6845,42.2956,10.0,4.3,2
29.4287,129.3406,10.0,4.4,2
18.4245,-66.5965,117.57,3.21,1
61.8908,-150.9195,12.7,3.1,1
51.1234,179.2049,29.145,2.5,2
51.616,-178.7524,15.255,2.6,1
11.2303,-85.6205,184.702,4.5,3
72.7597,4.1031,10.0,4.4,2
43.588,144.7033,123.585,4.3,2
54.6951,-163.381,6.183,2.6,1
19.1669,-67.9095,35.0,2.7,1
-5.0924,102.4116,34.179,4.6,3
-13.6018,173.373,10.0,4.5,3
